Phi[deg],Theta[deg],dB(DirTotal)
-40,162,-15.1493
-38,162,-15.367
-36,162,-15.5741
-34,162,-15.7675
-32,162,-15.9439
-30,162,-16.1008
-28,162,-16.2359
-26,162,-16.3479
-24,162,-16.4365
-22,162,-16.5023
-20,162,-16.5468
-18,162,-16.5726
-16,162,-16.5829
-14,162,-16.5812
-12,162,-16.5714
-10,162,-16.5574
-8,162,-16.5428
-6,162,-16.531
-4,162,-16.5249
-2,162,-16.5267
0,162,-16.5383
2,162,-16.5609
4,162,-16.5948
6,162,-16.6401
8,162,-16.6958
10,162,-16.7604
12,162,-16.8318
14,162,-16.9069
16,162,-16.9821
18,162,-17.0531
20,162,-17.1152
22,162,-17.1633
24,162,-17.1921
26,162,-17.1968
28,162,-17.1731
30,162,-17.1176
32,162,-17.0284
34,162,-16.905
36,162,-16.7481
38,162,-16.56
40,162,-16.3443
42,162,-16.1049
44,162,-15.8464
46,162,-15.5736
48,162,-15.291
50,162,-15.0028
52,162,-14.7129
54,162,-14.4245
56,162,-14.1407
58,162,-13.8637
60,162,-13.5957
62,162,-13.3384
64,162,-13.0932
66,162,-12.8613
68,162,-12.6435
70,162,-12.4408
72,162,-12.2538
74,162,-12.083
76,162,-11.9288
78,162,-11.7917
80,162,-11.6718
82,162,-11.5695
84,162,-11.4849
86,162,-11.4181
88,162,-11.3692
90,162,-11.3383
92,162,-11.3253
94,162,-11.3302
96,162,-11.3529
98,162,-11.3935
100,162,-11.4517
102,162,-11.5274
104,162,-11.6206
106,162,-11.7311
108,162,-11.8587
110,162,-12.0033
112,162,-12.1647
114,162,-12.3427
116,162,-12.5371
118,162,-12.7477
120,162,-12.9739
122,162,-13.2155
124,162,-13.4718
126,162,-13.742
128,162,-14.025
130,162,-14.3194
132,162,-14.6234
134,162,-14.9345
136,162,-15.2498
138,162,-15.5654
140,162,-15.877
142,162,-16.1793
144,162,-16.4663
146,162,-16.7318
148,162,-16.9693
150,162,-17.1729
152,162,-17.3377
154,162,-17.4602
156,162,-17.5391
158,162,-17.5752
160,162,-17.5717
162,162,-17.5334
164,162,-17.4663
166,162,-17.3774
168,162,-17.2734
170,162,-17.161
172,162,-17.0461
174,162,-16.9338
176,162,-16.8282
178,162,-16.7327
180,162,-16.6496
-180,164,-22.1817
-178,164,-22.0324
-176,164,-21.8504
-174,164,-21.6423
-172,164,-21.4132
-170,164,-21.1669
-168,164,-20.9059
-166,164,-20.632
-164,164,-20.3463
-162,164,-20.0496
-160,164,-19.7428
-158,164,-19.4265
-156,164,-19.1018
-154,164,-18.7697
-152,164,-18.4316
-150,164,-18.089
-148,164,-17.7437
-146,164,-17.3972
-144,164,-17.0514
-142,164,-16.7078
-140,164,-16.3681
-138,164,-16.0336
-136,164,-15.7057
-134,164,-15.3856
-132,164,-15.0741
-130,164,-14.7723
-128,164,-14.4808
-126,164,-14.2002
-124,164,-13.9312
-122,164,-13.6741
-120,164,-13.4293
-118,164,-13.1971
-116,164,-12.9779
-114,164,-12.7719
-112,164,-12.5791
-110,164,-12.4
-108,164,-12.2345
-106,164,-12.0829
-104,164,-11.9453
-102,164,-11.8217
-100,164,-11.7124
-98,164,-11.6172
-96,164,-11.5364
-94,164,-11.47
-92,164,-11.4179
-90,164,-11.3803
-88,164,-11.3571
-86,164,-11.3484
-84,164,-11.3541
-82,164,-11.3742
-80,164,-11.4087
-78,164,-11.4577
-76,164,-11.5211
-74,164,-11.599
-72,164,-11.6913
-70,164,-11.7982
-68,164,-11.9196
-66,164,-12.0556
-64,164,-12.2064
-62,164,-12.372
-60,164,-12.5527
-58,164,-12.7484
-56,164,-12.9594
-54,164,-13.1859
-52,164,-13.4279
-50,164,-13.6855
-48,164,-13.9588
-46,164,-14.2478
-44,164,-14.5523
-42,164,-14.8723
-40,164,-15.2072
-38,164,-15.5565
-36,164,-15.9196
-34,164,-16.2953
-32,164,-16.6823
-30,164,-17.079
-28,164,-17.4834
-26,164,-17.8931
-24,164,-18.3051
-22,164,-18.7164
-20,164,-19.1234
-18,164,-19.5221
-16,164,-19.9085
-14,164,-20.2784
-12,164,-20.6276
-10,164,-20.9521
-8,164,-21.2479
-6,164,-21.5115
-4,164,-21.7396
-2,164,-21.9289
0,164,-22.0765
2,164,-22.1795
4,164,-22.235
6,164,-22.2405
8,164,-22.194
10,164,-22.094
12,164,-21.9403
14,164,-21.734
16,164,-21.4778
18,164,-21.1756
20,164,-20.8328
22,164,-20.4556
24,164,-20.0506
26,164,-19.6247
28,164,-19.1842
30,164,-18.7351
32,164,-18.2827
34,164,-17.8316
36,164,-17.3853
38,164,-16.9471
40,164,-16.5193
42,164,-16.1039
44,164,-15.7024
46,164,-15.3157
48,164,-14.9447
50,164,-14.5898
52,164,-14.2515
54,164,-13.9299
56,164,-13.6251
58,164,-13.3372
60,164,-13.0661
62,164,-12.8118
64,164,-12.5741
66,164,-12.3531
68,164,-12.1484
70,164,-11.9602
72,164,-11.7883
74,164,-11.6326
76,164,-11.493
78,164,-11.3696
80,164,-11.2621
82,164,-11.1706
84,164,-11.0951
86,164,-11.0355
88,164,-10.9917
90,164,-10.9638
92,164,-10.9517
94,164,-10.9554
96,164,-10.9749
98,164,-11.0103
100,164,-11.0616
102,164,-11.1287
104,164,-11.2118
106,164,-11.311
108,164,-11.4264
110,164,-11.5582
112,164,-11.7064
114,164,-11.8714
116,164,-12.0534
118,164,-12.2526
120,164,-12.4695
122,164,-12.7043
124,164,-12.9574
126,164,-13.2292
128,164,-13.5202
130,164,-13.8307
132,164,-14.1611
134,164,-14.5116
136,164,-14.8825
138,164,-15.2738
140,164,-15.6854
142,164,-16.1167
144,164,-16.567
146,164,-17.0348
148,164,-17.5182
150,164,-18.0141
152,164,-18.5187
154,164,-19.0265
156,164,-19.5309
158,164,-20.0236
160,164,-20.4949
162,164,-20.9338
164,164,-21.3289
166,164,-21.6693
168,164,-21.946
170,164,-22.1529
172,164,-22.2874
174,164,-22.3514
176,164,-22.3499
178,164,-22.2904
180,164,-22.1817
-180,166,-24.6114
-178,166,-24.4999
-176,166,-24.2382
-174,166,-23.855
-172,166,-23.3835
-170,166,-22.8546
-168,166,-22.2934
-166,166,-21.7189
-164,166,-21.1442
-162,166,-20.5779
-160,166,-20.0255
-158,166,-19.4902
-156,166,-18.9737
-154,166,-18.4768
-152,166,-17.9997
-150,166,-17.5421
-148,166,-17.1038
-146,166,-16.6842
-144,166,-16.2827
-142,166,-15.8988
-140,166,-15.5319
-138,166,-15.1816
-136,166,-14.8474
-134,166,-14.5287
-132,166,-14.2253
-130,166,-13.9367
-128,166,-13.6625
-126,166,-13.4026
-124,166,-13.1565
-122,166,-12.9241
-120,166,-12.7051
-118,166,-12.4994
-116,166,-12.3067
-114,166,-12.1269
-112,166,-11.96
-110,166,-11.8057
-108,166,-11.664
-106,166,-11.5349
-104,166,-11.4183
-102,166,-11.3141
-100,166,-11.2223
-98,166,-11.1429
-96,166,-11.0759
-94,166,-11.0212
-92,166,-10.9789
-90,166,-10.9489
-88,166,-10.9314
-86,166,-10.9262
-84,166,-10.9335
-82,166,-10.9533
-80,166,-10.9856
-78,166,-11.0305
-76,166,-11.0881
-74,166,-11.1585
-72,166,-11.2418
-70,166,-11.3382
-68,166,-11.4477
-66,166,-11.5706
-64,166,-11.7071
-62,166,-11.8575
-60,166,-12.022
-58,166,-12.2009
-56,166,-12.3945
-54,166,-12.6033
-52,166,-12.8277
-50,166,-13.068
-48,166,-13.3247
-46,166,-13.5985
-44,166,-13.8898
-42,166,-14.1992
-40,166,-14.5274
-38,166,-14.8752
-36,166,-15.2431
-34,166,-15.6321
-32,166,-16.043
-30,166,-16.4765
-28,166,-16.9337
-26,166,-17.4155
-24,166,-17.9226
-22,166,-18.4558
-20,166,-19.0156
-18,166,-19.6019
-16,166,-20.214
-14,166,-20.8497
-12,166,-21.5047
-10,166,-22.1715
-8,166,-22.8377
-6,166,-23.4838
-4,166,-24.0821
-2,166,-24.5954
0,166,-24.9807
2,166,-25.1969
4,166,-25.2167
6,166,-25.0369
8,166,-24.6796
10,166,-24.1837
12,166,-23.593
14,166,-22.9463
16,166,-22.2739
18,166,-21.5971
20,166,-20.9298
22,166,-20.2807
24,166,-19.6545
26,166,-19.054
28,166,-18.48
30,166,-17.9328
32,166,-17.4119
34,166,-16.9165
36,166,-16.4457
38,166,-15.9988
40,166,-15.5746
42,166,-15.1723
44,166,-14.791
46,166,-14.4299
48,166,-14.0883
50,166,-13.7654
52,166,-13.4607
54,166,-13.1735
56,166,-12.9033
58,166,-12.6497
60,166,-12.4121
62,166,-12.1903
64,166,-11.9839
66,166,-11.7926
68,166,-11.616
70,166,-11.454
72,166,-11.3064
74,166,-11.173
76,166,-11.0535
78,166,-10.948
80,166,-10.8562
82,166,-10.7781
84,166,-10.7136
86,166,-10.6626
88,166,-10.6252
90,166,-10.6012
92,166,-10.5906
94,166,-10.5935
96,166,-10.6099
98,166,-10.6398
100,166,-10.6832
102,166,-10.7403
104,166,-10.8111
106,166,-10.8957
108,166,-10.9944
110,166,-11.1072
112,166,-11.2343
114,166,-11.3761
116,166,-11.5326
118,166,-11.7044
120,166,-11.8916
122,166,-12.0947
124,166,-12.314
126,166,-12.5501
128,166,-12.8033
130,166,-13.0743
132,166,-13.3637
134,166,-13.672
136,166,-14
138,166,-14.3483
140,166,-14.7177
142,166,-15.109
144,166,-15.5229
146,166,-15.9603
148,166,-16.4219
150,166,-16.9084
152,166,-17.4204
154,166,-17.9582
156,166,-18.5217
158,166,-19.1101
160,166,-19.7219
162,166,-20.3536
164,166,-21
166,166,-21.6521
168,166,-22.2969
170,166,-22.9156
172,166,-23.4828
174,166,-23.9673
176,166,-24.3351
178,166,-24.556
180,166,-24.6114
-180,168,-18.9978
-178,168,-18.9995
-176,168,-18.9471
-174,168,-18.8431
-172,168,-18.6921
-170,168,-18.4997
-168,168,-18.2723
-166,168,-18.0163
-164,168,-17.7381
-162,168,-17.4434
-160,168,-17.1374
-158,168,-16.8243
-156,168,-16.5079
-154,168,-16.1911
-152,168,-15.8766
-150,168,-15.5661
-148,168,-15.2613
-146,168,-14.9633
-144,168,-14.6731
-142,168,-14.3914
-140,168,-14.1187
-138,168,-13.8554
-136,168,-13.6017
-134,168,-13.358
-132,168,-13.1242
-130,168,-12.9006
-128,168,-12.6871
-126,168,-12.4838
-124,168,-12.2907
-122,168,-12.1078
-120,168,-11.935
-118,168,-11.7723
-116,168,-11.6197
-114,168,-11.4772
-112,168,-11.3448
-110,168,-11.2224
-108,168,-11.1099
-106,168,-11.0075
-104,168,-10.9151
-102,168,-10.8326
-100,168,-10.7601
-98,168,-10.6976
-96,168,-10.645
-94,168,-10.6025
-92,168,-10.57
-90,168,-10.5474
-88,168,-10.535
-86,168,-10.5326
-84,168,-10.5403
-82,168,-10.5582
-80,168,-10.5863
-78,168,-10.6247
-76,168,-10.6734
-74,168,-10.7325
-72,168,-10.802
-70,168,-10.8821
-68,168,-10.9729
-66,168,-11.0744
-64,168,-11.1868
-62,168,-11.3101
-60,168,-11.4445
-58,168,-11.5902
-56,168,-11.7472
-54,168,-11.9156
-52,168,-12.0957
-50,168,-12.2876
-48,168,-12.4913
-46,168,-12.707
-44,168,-12.9347
-42,168,-13.1745
-40,168,-13.4264
-38,168,-13.6904
-36,168,-13.9663
-34,168,-14.2539
-32,168,-14.5529
-30,168,-14.8627
-28,168,-15.1827
-26,168,-15.5119
-24,168,-15.849
-22,168,-16.1923
-20,168,-16.5396
-18,168,-16.888
-16,168,-17.234
-14,168,-17.5733
-12,168,-17.9007
-10,168,-18.21
-8,168,-18.4943
-6,168,-18.7462
-4,168,-18.9578
-2,168,-19.1217
0,168,-19.2318
2,168,-19.2834
4,168,-19.2741
6,168,-19.2044
8,168,-19.0771
10,168,-18.8972
12,168,-18.6715
14,168,-18.4073
16,168,-18.1124
18,168,-17.7942
20,168,-17.4593
22,168,-17.1137
24,168,-16.7624
26,168,-16.4093
28,168,-16.058
30,168,-15.7109
32,168,-15.3702
34,168,-15.0375
36,168,-14.7138
38,168,-14.4003
40,168,-14.0974
42,168,-13.8056
44,168,-13.5254
46,168,-13.2568
48,168,-13
50,168,-12.7551
52,168,-12.522
54,168,-12.3008
56,168,-12.0913
58,168,-11.8936
60,168,-11.7075
62,168,-11.533
64,168,-11.37
66,168,-11.2183
68,168,-11.078
70,168,-10.9489
72,168,-10.831
74,168,-10.7241
76,168,-10.6284
78,168,-10.5436
80,168,-10.4697
82,168,-10.4068
84,168,-10.3547
86,168,-10.3135
88,168,-10.2832
90,168,-10.2637
92,168,-10.255
94,168,-10.2572
96,168,-10.2702
98,168,-10.2941
100,168,-10.329
102,168,-10.3747
104,168,-10.4315
106,168,-10.4994
108,168,-10.5783
110,168,-10.6685
112,168,-10.7699
114,168,-10.8827
116,168,-11.007
118,168,-11.1428
120,168,-11.2903
122,168,-11.4496
124,168,-11.6208
126,168,-11.8039
128,168,-11.9992
130,168,-12.2066
132,168,-12.4263
134,168,-12.6583
136,168,-12.9025
138,168,-13.159
140,168,-13.4276
142,168,-13.708
144,168,-14.0001
146,168,-14.3032
148,168,-14.6169
150,168,-14.9401
152,168,-15.2718
154,168,-15.6105
156,168,-15.9543
158,168,-16.3008
160,168,-16.647
162,168,-16.9894
164,168,-17.3235
166,168,-17.6442
168,168,-17.9459
170,168,-18.222
172,168,-18.4659
174,168,-18.671
176,168,-18.8311
178,168,-18.9412
180,168,-18.9978
-180,170,-15.1201
-178,170,-15.1293
-176,170,-15.1174
-174,170,-15.0846
-172,170,-15.0319
-170,170,-14.9601
-168,170,-14.8707
-166,170,-14.7652
-164,170,-14.6453
-162,170,-14.5126
-160,170,-14.369
-158,170,-14.2162
-156,170,-14.0559
-154,170,-13.8898
-152,170,-13.7193
-150,170,-13.5458
-148,170,-13.3706
-146,170,-13.1948
-144,170,-13.0195
-142,170,-12.8456
-140,170,-12.6738
-138,170,-12.5049
-136,170,-12.3395
-134,170,-12.1781
-132,170,-12.0212
-130,170,-11.8693
-128,170,-11.7226
-126,170,-11.5816
-124,170,-11.4464
-122,170,-11.3172
-120,170,-11.1944
-118,170,-11.078
-116,170,-10.9683
-114,170,-10.8653
-112,170,-10.7692
-110,170,-10.68
-108,170,-10.5979
-106,170,-10.523
-104,170,-10.4552
-102,170,-10.3948
-100,170,-10.3416
-98,170,-10.2959
-96,170,-10.2576
-94,170,-10.2268
-92,170,-10.2035
-90,170,-10.1877
-88,170,-10.1795
-86,170,-10.179
-84,170,-10.1861
-82,170,-10.2008
-80,170,-10.2232
-78,170,-10.2533
-76,170,-10.2912
-74,170,-10.3367
-72,170,-10.39
-70,170,-10.451
-68,170,-10.5197
-66,170,-10.5961
-64,170,-10.6802
-62,170,-10.7719
-60,170,-10.8712
-58,170,-10.978
-56,170,-11.0923
-54,170,-11.214
-52,170,-11.3428
-50,170,-11.4787
-48,170,-11.6214
-46,170,-11.7707
-44,170,-11.9264
-42,170,-12.0881
-40,170,-12.2554
-38,170,-12.4277
-36,170,-12.6047
-34,170,-12.7855
-32,170,-12.9695
-30,170,-13.1558
-28,170,-13.3433
-26,170,-13.5311
-24,170,-13.7177
-22,170,-13.9019
-20,170,-14.082
-18,170,-14.2563
-16,170,-14.423
-14,170,-14.5802
-12,170,-14.726
-10,170,-14.8582
-8,170,-14.975
-6,170,-15.0744
-4,170,-15.1548
-2,170,-15.2147
0,170,-15.2531
2,170,-15.269
4,170,-15.2623
6,170,-15.233
8,170,-15.1816
10,170,-15.109
12,170,-15.0165
14,170,-14.9057
16,170,-14.7784
18,170,-14.6363
20,170,-14.4815
22,170,-14.3161
24,170,-14.1419
26,170,-13.9608
28,170,-13.7746
30,170,-13.5848
32,170,-13.393
34,170,-13.2005
36,170,-13.0086
38,170,-12.8181
40,170,-12.6302
42,170,-12.4456
44,170,-12.265
46,170,-12.089
48,170,-11.9182
50,170,-11.753
52,170,-11.5938
54,170,-11.4409
56,170,-11.2947
58,170,-11.1554
60,170,-11.0231
62,170,-10.8981
64,170,-10.7805
66,170,-10.6704
68,170,-10.5679
70,170,-10.4732
72,170,-10.3862
74,170,-10.3072
76,170,-10.236
78,170,-10.1728
80,170,-10.1176
82,170,-10.0704
84,170,-10.0313
86,170,-10.0002
88,170,-9.9773
90,170,-9.96249
92,170,-9.95581
94,170,-9.95727
96,170,-9.96688
98,170,-9.98464
100,170,-10.0106
102,170,-10.0446
104,170,-10.0868
106,170,-10.1372
108,170,-10.1956
110,170,-10.2621
112,170,-10.3367
114,170,-10.4193
116,170,-10.5099
118,170,-10.6084
120,170,-10.7146
122,170,-10.8286
124,170,-10.9502
126,170,-11.0793
128,170,-11.2156
130,170,-11.359
132,170,-11.5091
134,170,-11.6658
136,170,-11.8286
138,170,-11.9972
140,170,-12.171
142,170,-12.3495
144,170,-12.532
146,170,-12.7178
148,170,-12.906
150,170,-13.0956
152,170,-13.2856
154,170,-13.4747
156,170,-13.6616
158,170,-13.8447
160,170,-14.0225
162,170,-14.1932
164,170,-14.355
166,170,-14.5062
168,170,-14.6447
170,170,-14.7689
172,170,-14.8769
174,170,-14.9672
176,170,-15.0385
178,170,-15.0897
180,170,-15.1201
-180,172,-12.6623
-178,172,-12.6695
-176,172,-12.6672
-174,172,-12.6554
-172,172,-12.6345
-170,172,-12.6046
-168,172,-12.566
-166,172,-12.5193
-164,172,-12.465
-162,172,-12.4035
-160,172,-12.3356
-158,172,-12.2618
-156,172,-12.1827
-154,172,-12.0991
-152,172,-12.0115
-150,172,-11.9207
-148,172,-11.8273
-146,172,-11.7319
-144,172,-11.6351
-142,172,-11.5374
-140,172,-11.4394
-138,172,-11.3417
-136,172,-11.2446
-134,172,-11.1486
-132,172,-11.0541
-130,172,-10.9615
-128,172,-10.8712
-126,172,-10.7834
-124,172,-10.6985
-122,172,-10.6167
-120,172,-10.5383
-118,172,-10.4634
-116,172,-10.3924
-114,172,-10.3254
-112,172,-10.2625
-110,172,-10.204
-108,172,-10.1498
-106,172,-10.1003
-104,172,-10.0554
-102,172,-10.0153
-100,172,-9.98004
-98,172,-9.94973
-96,172,-9.92443
-94,172,-9.90419
-92,172,-9.88906
-90,172,-9.87908
-88,172,-9.87428
-86,172,-9.87468
-84,172,-9.8803
-82,172,-9.89114
-80,172,-9.9072
-78,172,-9.92846
-76,172,-9.9549
-74,172,-9.9865
-72,172,-10.0232
-70,172,-10.0649
-68,172,-10.1117
-66,172,-10.1633
-64,172,-10.2198
-62,172,-10.2809
-60,172,-10.3466
-58,172,-10.4168
-56,172,-10.4912
-54,172,-10.5697
-52,172,-10.6521
-50,172,-10.738
-48,172,-10.8274
-46,172,-10.9199
-44,172,-11.0151
-42,172,-11.1127
-40,172,-11.2123
-38,172,-11.3135
-36,172,-11.4158
-34,172,-11.5187
-32,172,-11.6217
-30,172,-11.7243
-28,172,-11.8257
-26,172,-11.9253
-24,172,-12.0226
-22,172,-12.1167
-20,172,-12.2069
-18,172,-12.2926
-16,172,-12.3729
-14,172,-12.4473
-12,172,-12.5149
-10,172,-12.5751
-8,172,-12.6274
-6,172,-12.671
-4,172,-12.7057
-2,172,-12.7309
0,172,-12.7465
2,172,-12.7521
4,172,-12.7477
6,172,-12.7334
8,172,-12.7092
10,172,-12.6754
12,172,-12.6325
14,172,-12.5807
16,172,-12.5206
18,172,-12.4528
20,172,-12.378
22,172,-12.2967
24,172,-12.2098
26,172,-12.1179
28,172,-12.0217
30,172,-11.922
32,172,-11.8195
34,172,-11.7149
36,172,-11.6088
38,172,-11.5018
40,172,-11.3946
42,172,-11.2877
44,172,-11.1816
46,172,-11.0768
48,172,-10.9737
50,172,-10.8728
52,172,-10.7745
54,172,-10.6791
56,172,-10.5869
58,172,-10.4982
60,172,-10.4133
62,172,-10.3323
64,172,-10.2556
66,172,-10.1834
68,172,-10.1156
70,172,-10.0527
72,172,-9.99458
74,172,-9.94148
76,172,-9.89349
78,172,-9.85069
80,172,-9.81318
82,172,-9.78101
84,172,-9.75425
86,172,-9.73295
88,172,-9.71713
90,172,-9.70685
92,172,-9.7021
94,172,-9.7029
96,172,-9.70925
98,172,-9.72115
100,172,-9.73857
102,172,-9.76148
104,172,-9.78985
106,172,-9.82363
108,172,-9.86275
110,172,-9.90715
112,172,-9.95673
114,172,-10.0114
116,172,-10.071
118,172,-10.1355
120,172,-10.2047
122,172,-10.2784
124,172,-10.3564
126,172,-10.4385
128,172,-10.5246
130,172,-10.6142
132,172,-10.7072
134,172,-10.8032
136,172,-10.9018
138,172,-11.0027
140,172,-11.1055
142,172,-11.2097
144,172,-11.3148
146,172,-11.4203
148,172,-11.5256
150,172,-11.6301
152,172,-11.7333
154,172,-11.8345
156,172,-11.9329
158,172,-12.028
160,172,-12.1189
162,172,-12.2051
164,172,-12.2857
166,172,-12.3602
168,172,-12.4279
170,172,-12.4883
172,172,-12.5406
174,172,-12.5846
176,172,-12.6197
178,172,-12.6457
180,172,-12.6623
-180,174,-11.0513
-178,174,-11.0559
-176,174,-11.0562
-174,174,-11.0524
-172,174,-11.0443
-170,174,-11.0321
-168,174,-11.0159
-166,174,-10.9959
-164,174,-10.9722
-162,174,-10.945
-160,174,-10.9144
-158,174,-10.8808
-156,174,-10.8443
-154,174,-10.8052
-152,174,-10.7639
-150,174,-10.7204
-148,174,-10.6752
-146,174,-10.6284
-144,174,-10.5804
-142,174,-10.5314
-140,174,-10.4818
-138,174,-10.4317
-136,174,-10.3815
-134,174,-10.3313
-132,174,-10.2814
-130,174,-10.2321
-128,174,-10.1836
-126,174,-10.1361
-124,174,-10.0898
-122,174,-10.0448
-120,174,-10.0014
-118,174,-9.95978
-116,174,-9.92002
-114,174,-9.88231
-112,174,-9.84676
-110,174,-9.81352
-108,174,-9.7827
-106,174,-9.75441
-104,174,-9.72874
-102,174,-9.70578
-100,174,-9.6856
-98,174,-9.66827
-96,174,-9.65386
-94,174,-9.64241
-92,174,-9.63396
-90,174,-9.62854
-88,174,-9.62618
-86,174,-9.62689
-84,174,-9.63067
-82,174,-9.63752
-80,174,-9.64743
-78,174,-9.66036
-76,174,-9.6763
-74,174,-9.6952
-72,174,-9.717
-70,174,-9.74165
-68,174,-9.76907
-66,174,-9.79918
-64,174,-9.83188
-62,174,-9.86708
-60,174,-9.90464
-58,174,-9.94446
-56,174,-9.98637
-54,174,-10.0302
-52,174,-10.0759
-50,174,-10.1231
-48,174,-10.1718
-46,174,-10.2217
-44,174,-10.2725
-42,174,-10.3242
-40,174,-10.3763
-38,174,-10.4287
-36,174,-10.4811
-34,174,-10.5333
-32,174,-10.5849
-30,174,-10.6357
-28,174,-10.6853
-26,174,-10.7335
-24,174,-10.78
-22,174,-10.8245
-20,174,-10.8666
-18,174,-10.9062
-16,174,-10.9429
-14,174,-10.9764
-12,174,-11.0066
-10,174,-11.0332
-8,174,-11.056
-6,174,-11.0747
-4,174,-11.0894
-2,174,-11.0998
0,174,-11.1058
2,174,-11.1074
4,174,-11.1046
6,174,-11.0974
8,174,-11.0858
10,174,-11.0698
12,174,-11.0497
14,174,-11.0255
16,174,-10.9974
18,174,-10.9656
20,174,-10.9304
22,174,-10.8919
24,174,-10.8504
26,174,-10.8061
28,174,-10.7595
30,174,-10.7107
32,174,-10.66
34,174,-10.6077
36,174,-10.5542
38,174,-10.4997
40,174,-10.4446
42,174,-10.389
44,174,-10.3334
46,174,-10.2779
48,174,-10.2228
50,174,-10.1684
52,174,-10.115
54,174,-10.0626
56,174,-10.0116
58,174,-9.9622
60,174,-9.91453
62,174,-9.8688
64,174,-9.82516
66,174,-9.78379
68,174,-9.74481
70,174,-9.70837
72,174,-9.67457
74,174,-9.64354
76,174,-9.61537
78,174,-9.59015
80,174,-9.56795
82,174,-9.54883
84,174,-9.53287
86,174,-9.5201
88,174,-9.51055
90,174,-9.50427
92,174,-9.50126
94,174,-9.50153
96,174,-9.50508
98,174,-9.5119
100,174,-9.52196
102,174,-9.53525
104,174,-9.55171
106,174,-9.57129
108,174,-9.59394
110,174,-9.61958
112,174,-9.64813
114,174,-9.67949
116,174,-9.71357
118,174,-9.75024
120,174,-9.78939
122,174,-9.83086
124,174,-9.8745
126,174,-9.92016
128,174,-9.96766
130,174,-10.0168
132,174,-10.0674
134,174,-10.1192
136,174,-10.172
138,174,-10.2256
140,174,-10.2798
142,174,-10.3341
144,174,-10.3885
146,174,-10.4426
148,174,-10.4961
150,174,-10.5488
152,174,-10.6004
154,174,-10.6505
156,174,-10.6988
158,174,-10.7452
160,174,-10.7893
162,174,-10.8308
164,174,-10.8694
166,174,-10.905
168,174,-10.9373
170,174,-10.966
172,174,-10.9911
174,174,-11.0122
176,174,-11.0294
178,174,-11.0424
180,174,-11.0513
-180,176,-10.0221
-178,176,-10.0246
-176,176,-10.0255
-174,176,-10.0247
-172,176,-10.0223
-170,176,-10.0184
-168,176,-10.0128
-166,176,-10.0057
-164,176,-9.99719
-162,176,-9.98721
-160,176,-9.97588
-158,176,-9.96326
-156,176,-9.94943
-154,176,-9.93448
-152,176,-9.91849
-150,176,-9.90155
-148,176,-9.88377
-146,176,-9.86525
-144,176,-9.84608
-142,176,-9.82637
-140,176,-9.80623
-138,176,-9.78577
-136,176,-9.76509
-134,176,-9.7443
-132,176,-9.7235
-130,176,-9.7028
-128,176,-9.6823
-126,176,-9.6621
-124,176,-9.6423
-122,176,-9.62298
-120,176,-9.60425
-118,176,-9.58618
-116,176,-9.56887
-114,176,-9.55238
-112,176,-9.53679
-110,176,-9.52217
-108,176,-9.50859
-106,176,-9.4961
-104,176,-9.48476
-102,176,-9.47462
-100,176,-9.46572
-98,176,-9.45811
-96,176,-9.45181
-94,176,-9.44686
-92,176,-9.44327
-90,176,-9.44107
-88,176,-9.44026
-86,176,-9.44085
-84,176,-9.44285
-82,176,-9.44624
-80,176,-9.45101
-78,176,-9.45716
-76,176,-9.46465
-74,176,-9.47346
-72,176,-9.48355
-70,176,-9.4949
-68,176,-9.50744
-66,176,-9.52113
-64,176,-9.53591
-62,176,-9.55173
-60,176,-9.56851
-58,176,-9.58619
-56,176,-9.60469
-54,176,-9.62392
-52,176,-9.64381
-50,176,-9.66425
-48,176,-9.68516
-46,176,-9.70644
-44,176,-9.72798
-42,176,-9.74969
-40,176,-9.77145
-38,176,-9.79315
-36,176,-9.81469
-34,176,-9.83595
-32,176,-9.85682
-30,176,-9.87719
-28,176,-9.89695
-26,176,-9.91598
-24,176,-9.93419
-22,176,-9.95146
-20,176,-9.9677
-18,176,-9.98281
-16,176,-9.9967
-14,176,-10.0093
-12,176,-10.0205
-10,176,-10.0302
-8,176,-10.0385
-6,176,-10.0451
-4,176,-10.0502
-2,176,-10.0536
0,176,-10.0553
2,176,-10.0553
4,176,-10.0537
6,176,-10.0503
8,176,-10.0452
10,176,-10.0385
12,176,-10.0301
14,176,-10.0202
16,176,-10.0087
18,176,-9.99578
20,176,-9.98143
22,176,-9.96575
24,176,-9.94883
26,176,-9.93075
28,176,-9.9116
30,176,-9.8915
32,176,-9.87054
34,176,-9.84883
36,176,-9.82648
38,176,-9.8036
40,176,-9.78032
42,176,-9.75673
44,176,-9.73296
46,176,-9.70912
48,176,-9.68532
50,176,-9.66168
52,176,-9.63829
54,176,-9.61528
56,176,-9.59274
58,176,-9.57077
60,176,-9.54946
62,176,-9.52892
64,176,-9.50922
66,176,-9.49045
68,176,-9.47268
70,176,-9.456
72,176,-9.44046
74,176,-9.42613
76,176,-9.41307
78,176,-9.40132
80,176,-9.39093
82,176,-9.38195
84,176,-9.37441
86,176,-9.36832
88,176,-9.36373
90,176,-9.36064
92,176,-9.35906
94,176,-9.35901
96,176,-9.36047
98,176,-9.36344
100,176,-9.3679
102,176,-9.37385
104,176,-9.38125
106,176,-9.39007
108,176,-9.40027
110,176,-9.41183
112,176,-9.42467
114,176,-9.43876
